"2404:d0::", "2404:d0:ffff:ffff:ffff:ffff:ffff:ffff", "47872993515148913702033395612550955008", "47872993594377076216297733206094905343", "PH", "Philippines"
"2404:d8::", "2404:d8:ffff:ffff:ffff:ffff:ffff:ffff", "47872994148974213816148096360902557696", "47872994228202376330412433954446508031", "PH", "Philippines"
"2404:e0::", "2404:ef:ffff:ffff:ffff:ffff:ffff:ffff", "47872994782799513930262797109254160384", "47872996050450114158492198605957365759", "AP", "Asia/Pacific Region"
"2404:130::", "2404:130:ffff:ffff:ffff:ffff:ffff:ffff", "47873001121052515071409804592770187264", "47873001200280677585674142186314137599", "NZ", "New Zealand"
"2404:138::", "2404:138:ffff:ffff:ffff:ffff:ffff:ffff", "47873001754877815185524505341121789952", "47873001834105977699788842934665740287", "NZ", "New Zealand"
"2404:140::", "2404:140:ffff:ffff:ffff:ffff:ffff:ffff", "47873002388703115299639206089473392640", "47873002467931277813903543683017342975", "TH", "Thailand"
"2404:148::", "2404:148:ffff:ffff:ffff:ffff:ffff:ffff", "47873003022528415413753906837824995328", "47873003101756577928018244431368945663", "PK", "Pakistan"
"2404:150::", "2404:150:ffff:ffff:ffff:ffff:ffff:ffff", "47873003656353715527868607586176598016", "47873003735581878042132945179720548351", "BD", "Bangladesh"
"2404:158::", "2404:158:ffff:ffff:ffff:ffff:ffff:ffff", "47873004290179015641983308334528200704", "47873004369407178156247645928072151039", "CN", "China"
"2404:160::", "2404:160:ffff:ffff:ffff:ffff:ffff:ffff", "47873004924004315756098009082879803392", "47873005003232478270362346676423753727", "MY", "Malaysia"
"2404:168::", "2404:168:ffff:ffff:ffff:ffff:ffff:ffff", "47873005557829615870212709831231406080", "47873005637057778384477047424775356415", "JP", "Japan"
"2404:170::", "2404:170:ffff:ffff:ffff:ffff:ffff:ffff", "47873006191654915984327410579583008768", "47873006270883078498591748173126959103", "ID", "Indonesia"
"2404:178::", "2404:178:ffff:ffff:ffff:ffff:ffff:ffff", "47873006825480216098442111327934611456", "47873006904708378612706448921478561791", "TW", "Taiwan"
"2404:180::", "2404:18f:ffff:ffff:ffff:ffff:ffff:ffff", "47873007459305516212556812076286214144", "47873008726956116440786213572989419519", "KR", "Korea, Republic of"
"2404:1a0::", "2404:1a0:ffff:ffff:ffff:ffff:ffff:ffff", "47873009994606716669015615069692624896", "47873010073834879183279952663236575231", "HK", "Hong Kong"
"2404:1a8::", "2404:1a8:ffff:ffff:ffff:ffff:ffff:ffff", "47873010628432016783130315818044227584", "47873010707660179297394653411588177919", "JP", "Japan"
"2404:1b0::", "2404:1b0:ffff:ffff:ffff:ffff:ffff:ffff", "47873011262257316897245016566395830272", "47873011341485479411509354159939780607", "ID", "Indonesia"
"2404:1b8::", "2404:1b8:ffff:ffff:ffff:ffff:ffff:ffff", "47873011896082617011359717314747432960", "47873011975310779525624054908291383295", "ID", "Indonesia"
"2404:400::", "2404:400:ffff:ffff:ffff:ffff:ffff:ffff", "47873058165329525341732871944414429184", "47873058244557687855997209537958379519", "ID", "Indonesia"
"2404:800::", "2404:800:ffff:ffff:ffff:ffff:ffff:ffff", "47873139294967939948414567733419573248", "47873139374196102462678905326963523583", "KR", "Korea, Republic of"
"2404:c00::", "2404:c00:ffff:ffff:ffff:ffff:ffff:ffff", "47873220424606354555096263522424717312", "47873220503834517069360601115968667647", "IN", "India"
"2404:1000::", "2404:1000:ffff:ffff:ffff:ffff:ffff:ffff", "47873301554244769161777959311429861376", "47873301633472931676042296904973811711", "JP", "Japan"
"2404:1400::", "2404:1400:ffff:ffff:ffff:ffff:ffff:ffff", "47873382683883183768459655100435005440", "47873382763111346282723992693978955775", "ID", "Indonesia"
"2404:1800::", "2404:1800:ffff:ffff:ffff:ffff:ffff:ffff", "47873463813521598375141350889440149504", "47873463892749760889405688482984099839", "NZ", "New Zealand"
"2404:1c00::", "2404:1c00:ffff:ffff:ffff:ffff:ffff:ffff", "47873544943160012981823046678445293568", "47873545022388175496087384271989243903", "NZ", "New Zealand"
"2404:2000::", "2404:2000:ffff:ffff:ffff:ffff:ffff:ffff", "47873626072798427588504742467450437632", "47873626152026590102769080060994387967", "NZ", "New Zealand"
"2404:2400::", "2404:2400:ffff:ffff:ffff:ffff:ffff:ffff", "47873707202436842195186438256455581696", "47873707281665004709450775849999532031", "AU", "Australia"
"2404:2800::", "2404:2800:ffff:ffff:ffff:ffff:ffff:ffff", "47873788332075256801868134045460725760", "47873788411303419316132471639004676095", "AU", "Australia"
"2404:2c00::", "2404:2c00:ffff:ffff:ffff:ffff:ffff:ffff", "47873869461713671408549829834465869824", "47873869540941833922814167428009820159", "NP", "Nepal"
"2404:3400::", "2404:3400:ffff:ffff:ffff:ffff:ffff:ffff", "47874031720990500621913221412476157952", "47874031800218663136177559006020108287", "NZ", "New Zealand"
"2404:3800::", "2404:3800:ffff:ffff:ffff:ffff:ffff:ffff", "47874112850628915228594917201481302016", "47874112929857077742859254795025252351", "NZ", "New Zealand"
"2404:3c00::", "2404:3c00:ffff:ffff:ffff:ffff:ffff:ffff", "47874193980267329835276612990486446080", "47874194059495492349540950584030396415", "PH", "Philippines"
"2404:4400::", "2404:4400:ffff:ffff:ffff:ffff:ffff:ffff", "47874356239544159048640004568496734208", "47874356318772321562904342162040684543", "NZ", "New Zealand"
"2404:4800::", "2404:4800:ffff:ffff:ffff:ffff:ffff:ffff", "47874437369182573655321700357501878272", "47874437448410736169586037951045828607", "SG", "Singapore"
"2404:4c00::", "2404:4c00:ffff:ffff:ffff:ffff:ffff:ffff", "47874518498820988262003396146507022336", "47874518578049150776267733740050972671", "AU", "Australia"
"2404:5000::", "2404:5000:ffff:ffff:ffff:ffff:ffff:ffff", "47874599628459402868685091935512166400", "47874599707687565382949429529056116735", "AU", "Australia"
"2404:5400::", "2404:5400:ffff:ffff:ffff:ffff:ffff:ffff", "47874680758097817475366787724517310464", "47874680837325979989631125318061260799", "AU", "Australia"
"2404:5800::", "2404:5800:ffff:ffff:ffff:ffff:ffff:ffff", "47874761887736232082048483513522454528", "47874761966964394596312821107066404863", "SG", "Singapore"
"2404:5c00::", "2404:5c00:ffff:ffff:ffff:ffff:ffff:ffff", "47874843017374646688730179302527598592", "47874843096602809202994516896071548927", "AU", "Australia"
"2404:6000::", "2404:6000:ffff:ffff:ffff:ffff:ffff:ffff", "47874924147013061295411875091532742656", "47874924226241223809676212685076692991", "CN", "China"
"2404:6400::", "2404:6400:ffff:ffff:ffff:ffff:ffff:ffff", "47875005276651475902093570880537886720", "47875005355879638416357908474081837055", "PG", "Papua New Guinea"
"2404:6800::", "2404:6800:ffff:ffff:ffff:ffff:ffff:ffff", "47875086406289890508775266669543030784", "47875086485518053023039604263086981119", "AP", "Asia/Pacific Region"
"2404:6c00::", "2404:6c00:ffff:ffff:ffff:ffff:ffff:ffff", "47875167535928305115456962458548174848", "47875167615156467629721300052092125183", "NZ", "New Zealand"
"2404:7000::", "2404:7000:ffff:ffff:ffff:ffff:ffff:ffff", "47875248665566719722138658247553318912", "47875248744794882236402995841097269247", "PK", "Pakistan"
"2404:7400::", "2404:7400:ffff:ffff:ffff:ffff:ffff:ffff", "47875329795205134328820354036558462976", "47875329874433296843084691630102413311", "PH", "Philippines"
"2404:7800::", "2404:7800:ffff:ffff:ffff:ffff:ffff:ffff", "47875410924843548935502049825563607040", "47875411004071711449766387419107557375", "PW", "Palau"
"2404:7c00::", "2404:7c00:ffff:ffff:ffff:ffff:ffff:ffff", "47875492054481963542183745614568751104", "47875492133710126056448083208112701439", "NP", "Nepal"
"2404:8000::", "2404:8000:ffff:ffff:ffff:ffff:ffff:ffff", "47875573184120378148865441403573895168", "47875573263348540663129778997117845503", "ID", "Indonesia"
"2404:8800::", "2404:8800:ffff:ffff:ffff:ffff:ffff:ffff", "47875735443397207362228832981584183296", "47875735522625369876493170575128133631", "TH", "Thailand"
"2404:8c00::", "2404:8c00:ffff:ffff:ffff:ffff:ffff:ffff", "47875816573035621968910528770589327360", "47875816652263784483174866364133277695", "GU", "Guam"
"2404:9000::", "2404:9000:ffff:ffff:ffff:ffff:ffff:ffff", "47875897702674036575592224559594471424", "47875897781902199089856562153138421759", "JP", "Japan"
"2404:9400::", "2404:9400:ffff:ffff:ffff:ffff:ffff:ffff", "47875978832312451182273920348599615488", "47875978911540613696538257942143565823", "AU", "Australia"
"2404:9800::", "2404:9800:ffff:ffff:ffff:ffff:ffff:ffff", "47876059961950865788955616137604759552", "47876060041179028303219953731148709887", "PH", "Philippines"
"2404:9c00::", "2404:9c00:ffff:ffff:ffff:ffff:ffff:ffff", "47876141091589280395637311926609903616", "47876141170817442909901649520153853951", "AU", "Australia"
"2404:a000::", "2404:a000:ffff:ffff:ffff:ffff:ffff:ffff", "47876222221227695002319007715615047680", "47876222300455857516583345309158998015", "CN", "China"
"2404:a400::", "2404:a400:ffff:ffff:ffff:ffff:ffff:ffff", "47876303350866109609000703504620191744", "47876303430094272123265041098164142079", "MY", "Malaysia"
"2404:a800::", "2404:a800:ffff:ffff:ffff:ffff:ffff:ffff", "47876384480504524215682399293625335808", "47876384559732686729946736887169286143", "IN", "India"
"2404:ac00::", "2404:ac00:ffff:ffff:ffff:ffff:ffff:ffff", "47876465610142938822364095082630479872", "47876465689371101336628432676174430207", "IN", "India"
"2404:b000::", "2404:b000:ffff:ffff:ffff:ffff:ffff:ffff", "47876546739781353429045790871635623936", "47876546819009515943310128465179574271", "AU", "Australia"
"2404:b400::", "2404:b400:ffff:ffff:ffff:ffff:ffff:ffff", "47876627869419768035727486660640768000", "47876627948647930549991824254184718335", "AU", "Australia"
"2404:b800::", "2404:b800:ffff:ffff:ffff:ffff:ffff:ffff", "47876708999058182642409182449645912064", "47876709078286345156673520043189862399", "AU", "Australia"
"2404:bc00::", "2404:bc00:ffff:ffff:ffff:ffff:ffff:ffff", "47876790128696597249090878238651056128", "47876790207924759763355215832195006463", "AU", "Australia"
"2404:c000::", "2404:c000:ffff:ffff:ffff:ffff:ffff:ffff", "47876871258335011855772574027656200192", "47876871337563174370036911621200150527", "ID", "Indonesia"
"2404:c400::", "2404:c400:ffff:ffff:ffff:ffff:ffff:ffff", "47876952387973426462454269816661344256", "47876952467201588976718607410205294591", "AU", "Australia"
"2404:c800::", "2404:c800:ffff:ffff:ffff:ffff:ffff:ffff", "47877033517611841069135965605666488320", "47877033596840003583400303199210438655", "HK", "Hong Kong"
"2404:cc00::", "2404:cc00:ffff:ffff:ffff:ffff:ffff:ffff", "47877114647250255675817661394671632384", "47877114726478418190081998988215582719", "KH", "Cambodia"
"2404:d000::", "2404:d000:ffff:ffff:ffff:ffff:ffff:ffff", "47877195776888670282499357183676776448", "47877195856116832796763694777220726783", "NZ", "New Zealand"
"2404:d400::", "2404:d400:ffff:ffff:ffff:ffff:ffff:ffff", "47877276906527084889181052972681920512", "47877276985755247403445390566225870847", "PK", "Pakistan"
"2404:d800::", "2404:d800:ffff:ffff:ffff:ffff:ffff:ffff", "47877358036165499495862748761687064576", "47877358115393662010127086355231014911", "PH", "Philippines"
"2404:dc00::", "2404:dc00:ffff:ffff:ffff:ffff:ffff:ffff", "47877439165803914102544444550692208640", "47877439245032076616808782144236158975", "PH", "Philippines"
"2404:e000::", "2404:e000:ffff:ffff:ffff:ffff:ffff:ffff", "47877520295442328709226140339697352704", "47877520374670491223490477933241303039", "JP", "Japan"
"2404:e400::", "2404:e400:ffff:ffff:ffff:ffff:ffff:ffff", "47877601425080743315907836128702496768", "47877601504308905830172173722246447103", "NC", "New Caledonia"
"2404:e800::", "2404:e800:ffff:ffff:ffff:ffff:ffff:ffff", "47877682554719157922589531917707640832", "47877682633947320436853869511251591167", "SG", "Singapore"
"2404:ec00::", "2404:ec00:ffff:ffff:ffff:ffff:ffff:ffff", "47877763684357572529271227706712784896", "47877763763585735043535565300256735231", "JP", "Japan"
"2404:f000::", "2404:f000:ffff:ffff:ffff:ffff:ffff:ffff", "47877844813995987135952923495717928960", "47877844893224149650217261089261879295", "LK", "Sri Lanka"
"2404:f400::", "2404:f400:ffff:ffff:ffff:ffff:ffff:ffff", "47877925943634401742634619284723073024", "47877926022862564256898956878267023359", "PK", "Pakistan"
"2404:f800::", "2404:f800:ffff:ffff:ffff:ffff:ffff:ffff", "47878007073272816349316315073728217088", "47878007152500978863580652667272167423", "JP", "Japan"
"2404:fc00::", "2404:fc00:ffff:ffff:ffff:ffff:ffff:ffff", "47878088202911230955998010862733361152", "47878088282139393470262348456277311487", "HK", "Hong Kong"
"2405::", "2405:0:ffff:ffff:ffff:ffff:ffff:ffff", "47878169332549645562679706651738505216", "47878169411777808076944044245282455551", "JP", "Japan"
"2405:400::", "2405:400:ffff:ffff:ffff:ffff:ffff:ffff", "47878250462188060169361402440743649280", "47878250541416222683625740034287599615", "MH", "Marshall Islands"
"2405:800::", "2405:800:ffff:ffff:ffff:ffff:ffff:ffff", "47878331591826474776043098229748793344", "47878331671054637290307435823292743679", "AU", "Australia"
"2405:c00::", "2405:c00:ffff:ffff:ffff:ffff:ffff:ffff", "47878412721464889382724794018753937408", "47878412800693051896989131612297887743", "PK", "Pakistan"
"2405:1000::", "2405:1000:ffff:ffff:ffff:ffff:ffff:ffff", "47878493851103303989406489807759081472", "47878493930331466503670827401303031807", "AU", "Australia"
"2405:1400::", "2405:1400:ffff:ffff:ffff:ffff:ffff:ffff", "47878574980741718596088185596764225536", "47878575059969881110352523190308175871", "HK", "Hong Kong"
"2405:1800::", "2405:1800:ffff:ffff:ffff:ffff:ffff:ffff", "47878656110380133202769881385769369600", "47878656189608295717034218979313319935", "JP", "Japan"
"2405:1c00::", "2405:1c00:ffff:ffff:ffff:ffff:ffff:ffff", "47878737240018547809451577174774513664", "47878737319246710323715914768318463999", "HK", "Hong Kong"
"2405:2000::", "2405:2000:ffff:ffff:ffff:ffff:ffff:ffff", "47878818369656962416133272963779657728", "47878818448885124930397610557323608063", "AP", "Asia/Pacific Region"
"2405:2400::", "2405:2400:ffff:ffff:ffff:ffff:ffff:ffff", "47878899499295377022814968752784801792", "47878899578523539537079306346328752127", "IN", "India"
"2405:2800::", "2405:2800:ffff:ffff:ffff:ffff:ffff:ffff", "47878980628933791629496664541789945856", "47878980708161954143761002135333896191", "JP", "Japan"
"2405:2c00::", "2405:2c00:ffff:ffff:ffff:ffff:ffff:ffff", "47879061758572206236178360330795089920", "47879061837800368750442697924339040255", "AU", "Australia"
"2405:3000::", "2405:3000:ffff:ffff:ffff:ffff:ffff:ffff", "47879142888210620842860056119800233984", "47879142967438783357124393713344184319", "HK", "Hong Kong"
"2405:3400::", "2405:3400:ffff:ffff:ffff:ffff:ffff:ffff", "47879224017849035449541751908805378048", "47879224097077197963806089502349328383", "PH", "Philippines"
"2405:3800::", "2405:3800:ffff:ffff:ffff:ffff:ffff:ffff", "47879305147487450056223447697810522112", "47879305226715612570487785291354472447", "MY", "Malaysia"
"2405:3c00::", "2405:3c00:ffff:ffff:ffff:ffff:ffff:ffff", "47879386277125864662905143486815666176", "47879386356354027177169481080359616511", "AU", "Australia"
"2405:4000::", "2405:4000:ffff:ffff:ffff:ffff:ffff:ffff", "47879467406764279269586839275820810240", "47879467485992441783851176869364760575", "TH", "Thailand"
"2405:4400::", "2405:4400:ffff:ffff:ffff:ffff:ffff:ffff", "47879548536402693876268535064825954304", "47879548615630856390532872658369904639", "LK", "Sri Lanka"
"2405:4800::", "2405:4800:ffff:ffff:ffff:ffff:ffff:ffff", "47879629666041108482950230853831098368", "47879629745269270997214568447375048703", "VN", "Vietnam"
"2405:4c00::", "2405:4c00:ffff:ffff:ffff:ffff:ffff:ffff", "47879710795679523089631926642836242432", "47879710874907685603896264236380192767", "PH", "Philippines"
"2405:5000::", "2405:5000:ffff:ffff:ffff:ffff:ffff:ffff", "47879791925317937696313622431841386496", "47879792004546100210577960025385336831", "AU", "Australia"
"2405:5400::", "2405:5400:ffff:ffff:ffff:ffff:ffff:ffff", "47879873054956352302995318220846530560", "47879873134184514817259655814390480895", "LK", "Sri Lanka"
"2405:5800::", "2405:5800:ffff:ffff:ffff:ffff:ffff:ffff", "47879954184594766909677014009851674624", "47879954263822929423941351603395624959", "KR", "Korea, Republic of"
"2405:5c00::", "2405:5c00:ffff:ffff:ffff:ffff:ffff:ffff", "47880035314233181516358709798856818688", "47880035393461344030623047392400769023", "HK", "Hong Kong"
"2405:6000::", "2405:6000:ffff:ffff:ffff:ffff:ffff:ffff", "47880116443871596123040405587861962752", "47880116523099758637304743181405913087", "NZ", "New Zealand"
"2405:6400::", "2405:6400:ffff:ffff:ffff:ffff:ffff:ffff", "47880197573510010729722101376867106816", "47880197652738173243986438970411057151", "MY", "Malaysia"
"2405:6800::", "2405:6800:ffff:ffff:ffff:ffff:ffff:ffff", "47880278703148425336403797165872250880", "47880278782376587850668134759416201215", "IN", "India"
"2405:6c00::", "2405:6c00:ffff:ffff:ffff:ffff:ffff:ffff", "47880359832786839943085492954877394944", "47880359912015002457349830548421345279", "IN", "India"
"2405:7000::", "2405:7000:ffff:ffff:ffff:ffff:ffff:ffff", "47880440962425254549767188743882539008", "47880441041653417064031526337426489343", "JP", "Japan"
"2405:7400::", "2405:7400:ffff:ffff:ffff:ffff:ffff:ffff", "47880522092063669156448884532887683072", "47880522171291831670713222126431633407", "GU", "Guam"
"2405:7800::", "2405:7800:ffff:ffff:ffff:ffff:ffff:ffff", "47880603221702083763130580321892827136", "47880603300930246277394917915436777471", "JP", "Japan"
"2405:7c00::", "2405:7c00:ffff:ffff:ffff:ffff:ffff:ffff", "47880684351340498369812276110897971200", "47880684430568660884076613704441921535", "MY", "Malaysia"
"2405:8000::", "2405:8000:ffff:ffff:ffff:ffff:ffff:ffff", "47880765480978912976493971899903115264", "47880765560207075490758309493447065599", "JP", "Japan"
"2405:8400::", "2405:8400:ffff:ffff:ffff:ffff:ffff:ffff", "47880846610617327583175667688908259328", "47880846689845490097440005282452209663", "NZ", "New Zealand"
"2405:8800::", "2405:8800:ffff:ffff:ffff:ffff:ffff:ffff", "47880927740255742189857363477913403392", "47880927819483904704121701071457353727", "AU", "Australia"
"2405:8c00::", "2405:8c00:ffff:ffff:ffff:ffff:ffff:ffff", "47881008869894156796539059266918547456", "47881008949122319310803396860462497791", "WS", "Samoa"
"2405:9000::", "2405:9000:ffff:ffff:ffff:ffff:ffff:ffff", "47881089999532571403220755055923691520", "47881090078760733917485092649467641855", "AU", "Australia"
"2405:9400::", "2405:9400:ffff:ffff:ffff:ffff:ffff:ffff", "47881171129170986009902450844928835584", "47881171208399148524166788438472785919", "NZ", "New Zealand"
"2405:9800::", "2405:9800:ffff:ffff:ffff:ffff:ffff:ffff", "47881252258809400616584146633933979648", "47881252338037563130848484227477929983", "TH", "Thailand"
"2405:9c00::", "2405:9c00:ffff:ffff:ffff:ffff:ffff:ffff", "47881333388447815223265842422939123712", "47881333467675977737530180016483074047", "NZ", "New Zealand"
"2405:a000::", "2405:a000:ffff:ffff:ffff:ffff:ffff:ffff", "47881414518086229829947538211944267776", "47881414597314392344211875805488218111", "TH", "Thailand"
"2405:a400::", "2405:a400:ffff:ffff:ffff:ffff:ffff:ffff", "47881495647724644436629234000949411840", "47881495726952806950893571594493362175", "NZ", "New Zealand"
"2405:ac00::", "2405:ac00:ffff:ffff:ffff:ffff:ffff:ffff", "47881657907001473649992625578959699968", "47881657986229636164256963172503650303", "NZ", "New Zealand"
"2405:b000::", "2405:b000:ffff:ffff:ffff:ffff:ffff:ffff", "47881739036639888256674321367964844032", "47881739115868050770938658961508794367", "AU", "Australia"
"2405:b400::", "2405:b400:ffff:ffff:ffff:ffff:ffff:ffff", "47881820166278302863356017156969988096", "47881820245506465377620354750513938431", "NZ", "New Zealand"
"2405:b800::", "2405:b800:ffff:ffff:ffff:ffff:ffff:ffff", "47881901295916717470037712945975132160", "47881901375144879984302050539519082495", "PH", "Philippines"
"2405:bc00::", "2405:bc00:ffff:ffff:ffff:ffff:ffff:ffff", "47881982425555132076719408734980276224", "47881982504783294590983746328524226559", "AU", "Australia"
"2405:c000::", "2405:c000:ffff:ffff:ffff:ffff:ffff:ffff", "47882063555193546683401104523985420288", "47882063634421709197665442117529370623", "KR", "Korea, Republic of"
"2405:c400::", "2405:c400:ffff:ffff:ffff:ffff:ffff:ffff", "47882144684831961290082800312990564352", "47882144764060123804347137906534514687", "AU", "Australia"
"2405:c800::", "2405:c800:ffff:ffff:ffff:ffff:ffff:ffff", "47882225814470375896764496101995708416", "47882225893698538411028833695539658751", "AP", "Asia/Pacific Region"
"2405:cc00::", "2405:cc00:ffff:ffff:ffff:ffff:ffff:ffff", "47882306944108790503446191891000852480", "47882307023336953017710529484544802815", "PF", "French Polynesia"
"2405:d000::", "2405:d000:ffff:ffff:ffff:ffff:ffff:ffff", "47882388073747205110127887680005996544", "47882388152975367624392225273549946879", "BT", "Bhutan"
"2405:d400::", "2405:d400:ffff:ffff:ffff:ffff:ffff:ffff", "47882469203385619716809583469011140608", "47882469282613782231073921062555090943", "PH", "Philippines"
"2405:d800::", "2405:d800:ffff:ffff:ffff:ffff:ffff:ffff", "47882550333024034323491279258016284672", "47882550412252196837755616851560235007", "SG", "Singapore"
"2405:dc00::", "2405:dc00:ffff:ffff:ffff:ffff:ffff:ffff", "47882631462662448930172975047021428736", "47882631541890611444437312640565379071", "AU", "Australia"
"2405:e000::", "2405:e000:ffff:ffff:ffff:ffff:ffff:ffff", "47882712592300863536854670836026572800", "47882712671529026051119008429570523135", "CN", "China"
"2405:e400::", "2405:e400:ffff:ffff:ffff:ffff:ffff:ffff", "47882793721939278143536366625031716864", "47882793801167440657800704218575667199", "AU", "Australia"
"2405:e800::", "2405:e800:ffff:ffff:ffff:ffff:ffff:ffff", "47882874851577692750218062414036860928", "47882874930805855264482400007580811263", "JP", "Japan"
"2405:ec00::", "2405:ec00:ffff:ffff:ffff:ffff:ffff:ffff", "47882955981216107356899758203042004992", "47882956060444269871164095796585955327", "BT", "Bhutan"
"2405:f000::", "2405:f000:ffff:ffff:ffff:ffff:ffff:ffff", "47883037110854521963581453992047149056", "47883037190082684477845791585591099391", "JP", "Japan"
"2405:f400::", "2405:f400:ffff:ffff:ffff:ffff:ffff:ffff", "47883118240492936570263149781052293120", "47883118319721099084527487374596243455", "PH", "Philippines"
"2405:f800::", "2405:f800:ffff:ffff:ffff:ffff:ffff:ffff", "47883199370131351176944845570057437184", "47883199449359513691209183163601387519", "JP", "Japan"
"2405:fc00::", "2405:fc00:ffff:ffff:ffff:ffff:ffff:ffff", "47883280499769765783626541359062581248", "47883280578997928297890878952606531583", "SG", "Singapore"
"2406::", "2406:0:ffff:ffff:ffff:ffff:ffff:ffff", "47883361629408180390308237148067725312", "47883361708636342904572574741611675647", "HK", "Hong Kong"
"2406:400::", "2406:400:ffff:ffff:ffff:ffff:ffff:ffff", "47883442759046594996989932937072869376", "47883442838274757511254270530616819711", "TH", "Thailand"
"2406:800::", "2406:800:ffff:ffff:ffff:ffff:ffff:ffff", "47883523888685009603671628726078013440", "47883523967913172117935966319621963775", "JP", "Japan"
"2406:c00::", "2406:c00:ffff:ffff:ffff:ffff:ffff:ffff", "47883605018323424210353324515083157504", "47883605097551586724617662108627107839", "LK", "Sri Lanka"
"2406:1000::", "2406:1000:ffff:ffff:ffff:ffff:ffff:ffff", "47883686147961838817035020304088301568", "47883686227190001331299357897632251903", "JP", "Japan"
"2406:1400::", "2406:1400:ffff:ffff:ffff:ffff:ffff:ffff", "47883767277600253423716716093093445632", "47883767356828415937981053686637395967", "BD", "Bangladesh"
"2406:1c00::", "2406:1c00:ffff:ffff:ffff:ffff:ffff:ffff", "47883929536877082637080107671103733760", "47883929616105245151344445264647684095", "AU", "Australia"
"2406:2000::", "2406:2000:ffff:ffff:ffff:ffff:ffff:ffff", "47884010666515497243761803460108877824", "47884010745743659758026141053652828159", "TW", "Taiwan"
"2406:2400::", "2406:2400:ffff:ffff:ffff:ffff:ffff:ffff", "47884091796153911850443499249114021888", "47884091875382074364707836842657972223", "ID", "Indonesia"
"2406:2800::", "2406:2800:ffff:ffff:ffff:ffff:ffff:ffff", "47884172925792326457125195038119165952", "47884173005020488971389532631663116287", "JP", "Japan"
"2406:2c00::", "2406:2c00:ffff:ffff:ffff:ffff:ffff:ffff", "47884254055430741063806890827124310016", "47884254134658903578071228420668260351", "ID", "Indonesia"
"2406:3000::", "2406:3000:ffff:ffff:ffff:ffff:ffff:ffff", "47884335185069155670488586616129454080", "47884335264297318184752924209673404415", "SG", "Singapore"
"2406:3400::", "2406:3400:ffff:ffff:ffff:ffff:ffff:ffff", "47884416314707570277170282405134598144", "47884416393935732791434619998678548479", "AU", "Australia"
"2406:3800::", "2406:3800:ffff:ffff:ffff:ffff:ffff:ffff", "47884497444345984883851978194139742208", "47884497523574147398116315787683692543", "AU", "Australia"
"2406:3c00::", "2406:3c00:ffff:ffff:ffff:ffff:ffff:ffff", "47884578573984399490533673983144886272", "47884578653212562004798011576688836607", "AU", "Australia"
"2406:4000::", "2406:4000:ffff:ffff:ffff:ffff:ffff:ffff", "47884659703622814097215369772150030336", "47884659782850976611479707365693980671", "KR", "Korea, Republic of"
"2406:4400::", "2406:4400:ffff:ffff:ffff:ffff:ffff:ffff", "47884740833261228703897065561155174400", "47884740912489391218161403154699124735", "PH", "Philippines"
"2406:4800::", "2406:4800:ffff:ffff:ffff:ffff:ffff:ffff", "47884821962899643310578761350160318464", "47884822042127805824843098943704268799", "SG", "Singapore"
"2406:4c00::", "2406:4c00:ffff:ffff:ffff:ffff:ffff:ffff", "47884903092538057917260457139165462528", "47884903171766220431524794732709412863", "AU", "Australia"
"2406:5000::", "2406:5000:ffff:ffff:ffff:ffff:ffff:ffff", "47884984222176472523942152928170606592", "47884984301404635038206490521714556927", "AU", "Australia"
"2406:5400::", "2406:5400:ffff:ffff:ffff:ffff:ffff:ffff", "47885065351814887130623848717175750656", "47885065431043049644888186310719700991", "ID", "Indonesia"
"2406:5800::", "2406:5800:ffff:ffff:ffff:ffff:ffff:ffff", "47885146481453301737305544506180894720", "47885146560681464251569882099724845055", "AU", "Australia"
"2406:5c00::", "2406:5c00:ffff:ffff:ffff:ffff:ffff:ffff", "47885227611091716343987240295186038784", "47885227690319878858251577888729989119", "ID", "Indonesia"
"2406:6000::", "2406:6000:ffff:ffff:ffff:ffff:ffff:ffff", "47885308740730130950668936084191182848", "47885308819958293464933273677735133183", "MY", "Malaysia"
"2406:6400::", "2406:6400:ffff:ffff:ffff:ffff:ffff:ffff", "47885389870368545557350631873196326912", "47885389949596708071614969466740277247", "AU", "Australia"
"2406:6800::", "2406:6800:ffff:ffff:ffff:ffff:ffff:ffff", "47885471000006960164032327662201470976", "47885471079235122678296665255745421311", "KR", "Korea, Republic of"
"2406:6c00::", "2406:6c00:ffff:ffff:ffff:ffff:ffff:ffff", "47885552129645374770714023451206615040", "47885552208873537284978361044750565375", "AU", "Australia"
"2406:7000::", "2406:7000:ffff:ffff:ffff:ffff:ffff:ffff", "47885633259283789377395719240211759104", "47885633338511951891660056833755709439", "PK", "Pakistan"
"2406:7400::", "2406:7400:ffff:ffff:ffff:ffff:ffff:ffff", "47885714388922203984077415029216903168", "47885714468150366498341752622760853503", "IN", "India"
"2406:7800::", "2406:7800:ffff:ffff:ffff:ffff:ffff:ffff", "47885795518560618590759110818222047232", "47885795597788781105023448411765997567", "BN", "Brunei Darussalam"
"2406:7c00::", "2406:7c00:ffff:ffff:ffff:ffff:ffff:ffff", "47885876648199033197440806607227191296", "47885876727427195711705144200771141631", "AU", "Australia"
"2406:8000::", "2406:8000:ffff:ffff:ffff:ffff:ffff:ffff", "47885957777837447804122502396232335360", "47885957857065610318386839989776285695", "JP", "Japan"
